beneficiary_id,household_id,name,age,gender,aadhaar_hash,income_band,caste_category,family_size,district,state,latitude,longitude,distance_to_hospital_km,is_enrolled,enrollment_date
BEN000180,HH000180,Rajesh Reddy,64,F,AAD00000180,APL,SC,5,Indore,Madhya Pradesh,34.6381,75.3879,6.0,True,
BEN000181,HH000181,Anita Reddy,51,M,AAD00000181,BPL,ST,7,Mumbai,Maharashtra,34.5992,85.5949,57.31,False,
BEN000182,HH000182,Priya Reddy,20,M,AAD00000182,APL,ST,6,Lucknow,Uttar Pradesh,15.0977,94.8197,95.05,True,2026-04-20 19:11:19.303042
BEN000183,HH000183,Anil Patel,53,M,AAD00000183,BPL,OBC,2,Kolkata,West Bengal,18.0738,88.2784,74.71,True,2025-09-20 19:11:19.303042
BEN000184,HH000184,Rajesh Khan,59,M,AAD00000184,EWS,SC,2,Bengaluru,Karnataka,25.1047,92.8127,36.67,True,
BEN000185,HH000185,Rajesh Kumar,22,F,AAD00000185,BPL,General,6,Chandigarh,Chandigarh,24.4246,75.0198,45.0,False,2026-06-30 19:11:19.303042
BEN000186,HH000186,Anita Verma,76,F,AAD00000186,BPL,SC,8,Indore,Madhya Pradesh,26.2016,89.1448,73.26,True,
BEN000187,HH000187,Deepa Patel,64,M,AAD00000187,BPL,ST,6,Bengaluru,Karnataka,30.6998,88.4365,36.43,True,
BEN000188,HH000188,Kumar Gupta,79,M,AAD00000188,BPL,ST,5,Goa,Goa,31.4602,80.175,27.24,True,
BEN000189,HH000189,Vikram Singh,18,M,AAD00000189,BPL,General,2,Goa,Goa,29.7743,86.5876,57.2,True,
BEN000190,HH000190,Anil Khan,44,M,AAD00000190,BPL,General,7,Lucknow,Uttar Pradesh,24.0977,87.2563,14.06,True,2025-10-23 19:11:19.303042
BEN000191,HH000191,Rajesh Singh,38,F,AAD00000191,APL,ST,4,Bhopal,Madhya Pradesh,32.2005,86.277,88.11,True,2025-12-26 19:11:19.303042
BEN000192,HH000192,Anita Reddy,52,M,AAD00000192,EWS,SC,2,Chandigarh,Chandigarh,12.576,85.9468,38.71,True,
BEN000193,HH000193,Anita Patel,42,M,AAD00000193,EWS,General,7,Surat,Gujarat,15.4897,74.8753,34.21,True,
BEN000194,HH000194,Anita Kumar,58,F,AAD00000194,BPL,OBC,6,Kolkata,West Bengal,12.7593,77.0045,73.23,True,
BEN000195,HH000195,Vikram Verma,62,F,AAD00000195,BPL,OBC,7,Indore,Madhya Pradesh,12.8284,73.3077,43.72,True,
BEN000196,HH000196,Sunita Singh,73,F,AAD00000196,BPL,SC,2,Chennai,Tamil Nadu,26.2432,90.8711,11.81,True,
BEN000197,HH000197,Sunita Singh,76,M,AAD00000197,APL,General,2,Indore,Madhya Pradesh,15.1151,83.812,77.31,True,
BEN000198,HH000198,Vikram Kumar,76,F,AAD00000198,EWS,ST,5,Hyderabad,Telangana,15.4678,69.5363,97.99,True,2026-06-19 19:11:19.303042
BEN000199,HH000199,Priya Sharma,49,F,AAD00000199,APL,ST,6,Chennai,Tamil Nadu,19.449,95.1384,10.67,True,
BEN000200,HH000200,Anil Gupta,78,F,AAD00000200,EWS,General,4,Bhopal,Madhya Pradesh,23.3342,81.8493,72.13,False,2025-10-03 19:11:19.303042
BEN000201,HH000201,Deepa Kumar,78,F,AAD00000201,APL,ST,5,Jaipur,Rajasthan,16.9551,84.046,93.41,True,
BEN000202,HH000202,Deepa Reddy,77,M,AAD00000202,EWS,SC,9,Chandigarh,Chandigarh,32.6354,68.9865,56.38,True,
BEN000203,HH000203,Kumar Singh,36,F,AAD00000203,BPL,OBC,10,Pune,Maharashtra,21.7956,71.3962,18.21,True,
BEN000204,HH000204,Rajesh Verma,23,F,AAD00000204,EWS,OBC,3,Jaipur,Rajasthan,23.1998,83.5696,60.28,True,
BEN000205,HH000205,Deepa Sharma,61,F,AAD00000205,APL,OBC,10,Pune,Maharashtra,15.5378,73.8355,83.53,True,
BEN000206,HH000206,Priya Kumar,66,M,AAD00000206,BPL,ST,3,Goa,Goa,27.1263,76.9907,59.11,True,
BEN000207,HH000207,Vikram Gupta,75,M,AAD00000207,BPL,SC,7,Delhi,Delhi,34.7598,83.1786,41.46,True,2025-11-07 19:11:19.303042
BEN000208,HH000208,Rajesh Gupta,46,M,AAD00000208,BPL,ST,7,Pune,Maharashtra,20.8024,68.3438,29.79,True,2026-03-08 19:11:19.303042
BEN000209,HH000209,Vikram Gupta,45,F,AAD00000209,EWS,SC,10,Lucknow,Uttar Pradesh,18.6554,79.4313,14.72,True,2026-05-31 19:11:19.303042
BEN000210,HH000210,Anil Reddy,38,M,AAD00000210,APL,General,2,Surat,Gujarat,14.9791,88.8696,94.38,True,
BEN000211,HH000211,Anil Khan,21,M,AAD00000211,EWS,General,7,Jaipur,Rajasthan,33.4872,84.0048,20.29,True,
BEN000212,HH000212,Anita Gupta,67,F,AAD00000212,EWS,ST,4,Bhopal,Madhya Pradesh,15.6104,93.2467,89.3,True,2026-06-09 19:11:19.303042
BEN000213,HH000213,Deepa Reddy,47,F,AAD00000213,BPL,SC,6,Chandigarh,Chandigarh,32.003,79.385,58.28,True,2026-04-20 19:11:19.303042
BEN000214,HH000214,Anita Verma,72,F,AAD00000214,EWS,General,5,Lucknow,Uttar Pradesh,24.5277,88.2574,45.95,False,2025-10-15 19:11:19.303042
BEN000215,HH000215,Deepa Verma,52,F,AAD00000215,EWS,SC,5,Ahmedabad,Gujarat,12.1884,89.4593,48.56,True,
BEN000216,HH000216,Vikram Khan,31,F,AAD00000216,EWS,General,7,Lucknow,Uttar Pradesh,23.5886,94.8625,3.79,False,2026-03-09 19:11:19.303042
BEN000217,HH000217,Sunita Verma,64,F,AAD00000217,APL,OBC,4,Goa,Goa,17.9853,95.3003,67.85,True,
BEN000218,HH000218,Sunita Sharma,20,M,AAD00000218,APL,SC,3,Ahmedabad,Gujarat,26.5719,72.0507,33.38,True,
BEN000219,HH000219,Kumar Verma,23,F,AAD00000219,BPL,ST,5,Bengaluru,Karnataka,23.1179,85.7676,44.61,True,
BEN000220,HH000220,Anita Kumar,72,M,AAD00000220,EWS,SC,5,Mumbai,Maharashtra,13.7513,83.3082,91.25,True,
BEN000221,HH000221,Anita Singh,67,F,AAD00000221,APL,OBC,4,Bengaluru,Karnataka,23.3153,93.6557,16.41,True,
BEN000222,HH000222,Sunita Gupta,77,F,AAD00000222,BPL,General,4,Jaipur,Rajasthan,12.0311,72.9474,52.61,True,2025-10-20 19:11:19.304048
BEN000223,HH000223,Kumar Singh,66,M,AAD00000223,APL,General,8,Jaipur,Rajasthan,29.7134,85.1152,59.09,True,2025-09-14 19:11:19.304048
BEN000224,HH000224,Deepa Patel,40,F,AAD00000224,EWS,ST,2,Chandigarh,Chandigarh,19.8974,84.3053,79.15,True,2025-09-09 19:11:19.304048
BEN000225,HH000225,Kumar Gupta,73,F,AAD00000225,BPL,General,8,Ahmedabad,Gujarat,23.2705,90.8841,15.61,True,2026-02-09 19:11:19.304048
BEN000226,HH000226,Priya Reddy,71,M,AAD00000226,BPL,SC,9,Chandigarh,Chandigarh,24.5216,78.3823,10.55,True,2025-08-19 19:11:19.304048
BEN000227,HH000227,Deepa Gupta,22,M,AAD00000227,BPL,General,8,Chandigarh,Chandigarh,18.2714,68.8637,88.66,False,
BEN000228,HH000228,Anita Singh,27,F,AAD00000228,BPL,General,3,Mumbai,Maharashtra,28.8498,86.9454,6.16,True,
BEN000229,HH000229,Anita Gupta,72,F,AAD00000229,BPL,ST,4,Bhopal,Madhya Pradesh,13.475,85.1706,67.77,False,2025-09-07 19:11:19.304048
BEN000230,HH000230,Anil Verma,31,M,AAD00000230,EWS,General,3,Ahmedabad,Gujarat,16.0482,96.9094,84.33,True,
BEN000231,HH000231,Anil Sharma,25,M,AAD00000231,EWS,ST,9,Chennai,Tamil Nadu,31.8573,78.6042,24.74,True,
BEN000232,HH000232,Rajesh Gupta,35,M,AAD00000232,BPL,OBC,10,Jaipur,Rajasthan,28.0016,79.5444,29.09,True,
BEN000233,HH000233,Priya Reddy,59,M,AAD00000233,EWS,General,5,Indore,Madhya Pradesh,17.173,69.7955,63.58,True,2025-12-28 19:11:19.304048
BEN000234,HH000234,Kumar Khan,43,M,AAD00000234,APL,General,9,Chennai,Tamil Nadu,17.6062,94.2409,4.15,True,2025-10-08 19:11:19.304048
BEN000235,HH000235,Priya Khan,46,F,AAD00000235,APL,ST,8,Pune,Maharashtra,30.3114,92.86,74.16,True,
BEN000236,HH000236,Sunita Khan,76,M,AAD00000236,BPL,General,5,Chandigarh,Chandigarh,28.8405,70.0106,34.25,False,2026-06-30 19:11:19.304048
BEN000237,HH000237,Sunita Singh,23,F,AAD00000237,EWS,ST,9,Goa,Goa,13.7266,86.4716,83.05,True,
BEN000238,HH000238,Rajesh Reddy,72,F,AAD00000238,APL,SC,9,Lucknow,Uttar Pradesh,32.2286,89.0482,82.81,True,
BEN000239,HH000239,Vikram Singh,24,F,AAD00000239,EWS,ST,7,Jaipur,Rajasthan,27.3885,84.4948,32.35,True,2025-10-03 19:11:19.304048
BEN000240,HH000240,Anita Singh,70,F,AAD00000240,EWS,General,5,Hyderabad,Telangana,13.8661,79.148,43.03,True,2026-03-27 19:11:19.304048
BEN000241,HH000241,Sunita Kumar,33,M,AAD00000241,APL,ST,4,Bengaluru,Karnataka,33.656,78.4529,49.3,True,2026-06-18 19:11:19.304048
BEN000242,HH000242,Rajesh Reddy,74,M,AAD00000242,EWS,General,6,Lucknow,Uttar Pradesh,27.5232,89.0935,34.37,True,
BEN000243,HH000243,Priya Reddy,80,F,AAD00000243,BPL,ST,2,Hyderabad,Telangana,29.4835,84.9376,11.97,True,
BEN000244,HH000244,Rajesh Patel,47,M,AAD00000244,APL,General,8,Ahmedabad,Gujarat,24.2114,74.0098,81.49,True,2026-01-02 19:11:19.304048
BEN000245,HH000245,Rajesh Sharma,50,M,AAD00000245,BPL,OBC,7,Goa,Goa,17.8569,91.2222,3.4,True,2025-11-22 19:11:19.304048
BEN000246,HH000246,Kumar Verma,29,M,AAD00000246,BPL,OBC,5,Jaipur,Rajasthan,26.4935,77.5015,81.43,True,
BEN000247,HH000247,Anil Khan,70,M,AAD00000247,EWS,ST,6,Jaipur,Rajasthan,24.2656,86.0082,47.2,True,
BEN000248,HH000248,Vikram Kumar,70,M,AAD00000248,EWS,General,10,Indore,Madhya Pradesh,27.187,71.6444,73.9,True,2026-03-12 19:11:19.304048
BEN000249,HH000249,Anil Kumar,79,F,AAD00000249,BPL,ST,3,Kolkata,West Bengal,23.8824,68.1562,9.45,True,
BEN000250,HH000250,Sunita Khan,47,F,AAD00000250,EWS,General,6,Kolkata,West Bengal,29.5617,93.2693,15.94,True,2026-03-05 19:11:19.304048
BEN000251,HH000251,Deepa Kumar,30,F,AAD00000251,BPL,OBC,10,Goa,Goa,13.9654,77.4031,20.52,True,
BEN000252,HH000252,Sunita Kumar,73,M,AAD00000252,APL,ST,5,Kolkata,West Bengal,24.9984,83.0248,70.98,False,2026-05-15 19:11:19.304048
BEN000253,HH000253,Priya Patel,63,F,AAD00000253,BPL,OBC,7,Chandigarh,Chandigarh,19.9053,77.174,48.89,True,
BEN000254,HH000254,Anita Patel,43,F,AAD00000254,BPL,SC,3,Jaipur,Rajasthan,16.9265,89.4658,5.67,True,2026-06-06 19:11:19.304048
BEN000255,HH000255,Anil Reddy,79,F,AAD00000255,APL,OBC,2,Surat,Gujarat,15.163,88.3774,52.08,False,
BEN000256,HH000256,Sunita Kumar,25,F,AAD00000256,EWS,SC,4,Surat,Gujarat,15.5987,86.6713,97.95,False,
BEN000257,HH000257,Rajesh Gupta,65,F,AAD00000257,EWS,SC,9,Goa,Goa,29.5834,78.5225,14.37,True,2026-01-08 19:11:19.304048
BEN000258,HH000258,Sunita Khan,46,M,AAD00000258,EWS,OBC,9,Pune,Maharashtra,21.7824,68.6993,53.83,True,2026-03-05 19:11:19.304048
BEN000259,HH000259,Anita Kumar,52,F,AAD00000259,APL,General,6,Chandigarh,Chandigarh,33.8373,84.267,4.47,True,
BEN000260,HH000260,Sunita Verma,55,M,AAD00000260,APL,SC,6,Goa,Goa,28.8634,81.1592,42.52,True,2025-09-23 19:11:19.304048
BEN000261,HH000261,Rajesh Reddy,47,F,AAD00000261,BPL,General,8,Delhi,Delhi,16.4601,93.915,5.74,True,
BEN000262,HH000262,Anita Patel,20,F,AAD00000262,BPL,General,4,Delhi,Delhi,13.2773,70.8354,93.64,True,2025-12-07 19:11:19.304048
BEN000263,HH000263,Priya Kumar,62,M,AAD00000263,EWS,ST,9,Bhopal,Madhya Pradesh,32.7636,74.9296,68.17,False,
BEN000264,HH000264,Anil Verma,37,M,AAD00000264,BPL,OBC,4,Goa,Goa,18.1365,83.4922,79.08,True,
BEN000265,HH000265,Kumar Khan,54,F,AAD00000265,EWS,SC,4,Mumbai,Maharashtra,27.8133,82.538,57.0,True,2026-04-15 19:11:19.304048
BEN000266,HH000266,Sunita Reddy,68,M,AAD00000266,EWS,General,2,Indore,Madhya Pradesh,25.5966,80.5744,86.54,True,
BEN000267,HH000267,Vikram Khan,66,F,AAD00000267,APL,OBC,6,Pune,Maharashtra,34.5781,76.5324,40.79,True,2026-04-15 19:11:19.304048
BEN000268,HH000268,Vikram Sharma,28,F,AAD00000268,APL,SC,3,Mumbai,Maharashtra,17.6879,76.1631,18.83,True,2026-06-27 19:11:19.304048
BEN000269,HH000269,Kumar Sharma,30,M,AAD00000269,EWS,SC,4,Bengaluru,Karnataka,19.279,95.2507,21.77,True,
BEN000270,HH000270,Anil Kumar,45,M,AAD00000270,EWS,ST,5,Chandigarh,Chandigarh,23.5251,92.3685,68.79,False,2025-09-30 19:11:19.304048
BEN000271,HH000271,Deepa Kumar,78,M,AAD00000271,EWS,ST,7,Mumbai,Maharashtra,25.8184,78.0036,37.76,True,
BEN000272,HH000272,Rajesh Kumar,68,F,AAD00000272,EWS,OBC,8,Hyderabad,Telangana,31.1811,69.744,6.35,True,
BEN000273,HH000273,Rajesh Patel,36,F,AAD00000273,BPL,General,9,Surat,Gujarat,32.3388,69.9764,84.21,True,
BEN000274,HH000274,Anil Singh,24,M,AAD00000274,EWS,SC,5,Indore,Madhya Pradesh,25.0365,89.3107,18.56,True,
BEN000275,HH000275,Kumar Gupta,34,F,AAD00000275,BPL,SC,7,Chennai,Tamil Nadu,21.3173,71.5481,80.92,True,2025-09-13 19:11:19.305060
BEN000276,HH000276,Anita Verma,18,F,AAD00000276,BPL,SC,7,Indore,Madhya Pradesh,22.8282,82.5882,54.02,True,
BEN000277,HH000277,Deepa Gupta,44,M,AAD00000277,BPL,General,8,Pune,Maharashtra,14.267,95.6833,57.36,True,2025-09-10 19:11:19.305060
BEN000278,HH000278,Rajesh Reddy,23,F,AAD00000278,BPL,General,8,Lucknow,Uttar Pradesh,34.3399,83.5074,74.58,False,
BEN000279,HH000279,Kumar Singh,29,M,AAD00000279,APL,ST,4,Mumbai,Maharashtra,19.9787,88.8295,2.51,True,
BEN000280,HH000280,Anita Verma,76,F,AAD00000280,EWS,OBC,3,Delhi,Delhi,28.1375,87.4798,39.52,True,2026-04-03 19:11:19.305060
BEN000281,HH000281,Deepa Khan,27,M,AAD00000281,APL,General,5,Chennai,Tamil Nadu,26.0675,72.8377,61.33,True,
BEN000282,HH000282,Vikram Reddy,67,M,AAD00000282,BPL,General,5,Ahmedabad,Gujarat,31.2448,74.934,48.3,True,
BEN000283,HH000283,Vikram Khan,27,F,AAD00000283,BPL,General,9,Pune,Maharashtra,30.0589,75.6515,37.36,True,
BEN000284,HH000284,Kumar Khan,27,F,AAD00000284,APL,OBC,8,Indore,Madhya Pradesh,26.4266,76.7373,93.06,True,2026-03-09 19:11:19.305060
BEN000285,HH000285,Anita Kumar,41,M,AAD00000285,APL,OBC,8,Kolkata,West Bengal,13.0009,87.1364,43.27,True,2025-12-25 19:11:19.305060
BEN000286,HH000286,Anita Sharma,23,M,AAD00000286,BPL,OBC,8,Ahmedabad,Gujarat,29.541,79.0577,13.51,True,
BEN000287,HH000287,Anil Reddy,61,F,AAD00000287,EWS,ST,4,Lucknow,Uttar Pradesh,28.2828,96.8813,39.81,False,2026-06-05 19:11:19.305060
BEN000288,HH000288,Sunita Kumar,40,M,AAD00000288,EWS,OBC,9,Mumbai,Maharashtra,31.7099,68.4482,37.0,True,
BEN000289,HH000289,Rajesh Sharma,39,F,AAD00000289,EWS,OBC,4,Bhopal,Madhya Pradesh,31.7052,79.3899,77.5,True,
BEN000290,HH000290,Anil Reddy,26,F,AAD00000290,BPL,ST,8,Bengaluru,Karnataka,19.534,70.9761,97.78,False,
BEN000291,HH000291,Deepa Kumar,20,F,AAD00000291,APL,SC,6,Chandigarh,Chandigarh,14.1188,76.0802,28.47,True,2025-10-31 19:11:19.305060
BEN000292,HH000292,Rajesh Reddy,28,M,AAD00000292,APL,SC,7,Pune,Maharashtra,25.8572,73.2259,20.53,True,2026-03-17 19:11:19.305060
BEN000293,HH000293,Rajesh Singh,43,F,AAD00000293,APL,ST,4,Surat,Gujarat,18.7342,94.8528,80.22,True,2026-04-16 19:11:19.305060
BEN000294,HH000294,Anita Sharma,32,F,AAD00000294,EWS,SC,8,Kolkata,West Bengal,31.7781,87.4259,35.3,True,
BEN000295,HH000295,Anil Patel,36,F,AAD00000295,EWS,ST,8,Ahmedabad,Gujarat,31.1858,83.7033,65.95,True,2026-02-19 19:11:19.305060
BEN000296,HH000296,Vikram Kumar,74,F,AAD00000296,APL,ST,9,Chennai,Tamil Nadu,18.1547,84.4946,26.17,True,2026-07-16 19:11:19.305060
BEN000297,HH000297,Sunita Verma,72,F,AAD00000297,APL,General,9,Bhopal,Madhya Pradesh,17.636,82.0476,50.86,True,2026-07-12 19:11:19.305060
BEN000298,HH000298,Anil Reddy,28,F,AAD00000298,APL,OBC,7,Bengaluru,Karnataka,12.7703,81.1981,96.19,True,
BEN000299,HH000299,Vikram Patel,19,M,AAD00000299,BPL,SC,9,Delhi,Delhi,18.5203,93.6647,37.95,True,2025-09-07 19:11:19.305060
BEN000300,HH000300,Anil Kumar,80,F,AAD00000300,APL,General,2,Kolkata,West Bengal,22.1632,91.1222,16.28,False,
BEN000301,HH000301,Deepa Patel,71,M,AAD00000301,EWS,General,3,Mumbai,Maharashtra,13.7424,84.6214,30.29,True,
BEN000302,HH000302,Anil Patel,45,F,AAD00000302,EWS,SC,6,Hyderabad,Telangana,28.2498,81.2678,40.37,True,2025-09-16 19:11:19.305060
BEN000303,HH000303,Kumar Patel,70,M,AAD00000303,EWS,OBC,8,Surat,Gujarat,28.559,78.0767,88.29,True,
BEN000304,HH000304,Kumar Verma,45,M,AAD00000304,BPL,General,2,Bengaluru,Karnataka,30.8922,96.5619,62.45,True,2025-08-15 19:11:19.305060
BEN000305,HH000305,Sunita Verma,24,F,AAD00000305,BPL,ST,4,Hyderabad,Telangana,24.298,73.407,35.77,True,
BEN000306,HH000306,Kumar Khan,72,M,AAD00000306,BPL,OBC,7,Surat,Gujarat,18.546,85.5356,6.47,True,2026-03-19 19:11:19.305060
BEN000307,HH000307,Anil Kumar,23,F,AAD00000307,APL,OBC,2,Bhopal,Madhya Pradesh,33.4845,69.9313,62.05,True,2026-01-14 19:11:19.305060
BEN000308,HH000308,Anil Verma,22,M,AAD00000308,APL,ST,10,Jaipur,Rajasthan,27.8175,69.3359,63.09,True,
BEN000309,HH000309,Rajesh Khan,59,F,AAD00000309,APL,SC,5,Hyderabad,Telangana,23.99,72.0975,62.58,False,
BEN000310,HH000310,Rajesh Sharma,57,F,AAD00000310,EWS,SC,3,Hyderabad,Telangana,20.6241,87.6323,14.46,True,2026-06-22 19:11:19.305060
BEN000311,HH000311,Sunita Sharma,38,F,AAD00000311,APL,ST,7,Hyderabad,Telangana,32.827,74.329,36.77,True,2026-04-03 19:11:19.305060
BEN000312,HH000312,Priya Gupta,61,F,AAD00000312,EWS,SC,6,Mumbai,Maharashtra,25.0725,93.2635,74.67,True,2026-01-23 19:11:19.305060
BEN000313,HH000313,Priya Verma,29,F,AAD00000313,APL,SC,6,Bengaluru,Karnataka,14.4338,86.942,85.72,True,
BEN000314,HH000314,Priya Verma,59,F,AAD00000314,EWS,ST,2,Bengaluru,Karnataka,14.5941,91.7134,62.68,True,
BEN000315,HH000315,Sunita Reddy,73,F,AAD00000315,EWS,OBC,7,Bengaluru,Karnataka,12.8662,79.1486,63.5,True,
BEN000316,HH000316,Anita Verma,46,M,AAD00000316,EWS,SC,7,Ahmedabad,Gujarat,29.1456,83.1472,65.72,True,2026-02-20 19:11:19.305060
BEN000317,HH000317,Priya Kumar,44,F,AAD00000317,APL,General,2,Indore,Madhya Pradesh,24.8863,95.308,67.12,True,2026-04-16 19:11:19.305060
BEN000318,HH000318,Vikram Kumar,75,M,AAD00000318,EWS,OBC,9,Jaipur,Rajasthan,27.3418,72.2624,48.4,True,2025-10-14 19:11:19.305060
BEN000319,HH000319,Vikram Reddy,50,F,AAD00000319,EWS,OBC,4,Jaipur,Rajasthan,28.3839,75.1841,1.96,True,2026-02-13 19:11:19.305060
BEN000320,HH000320,Rajesh Verma,28,M,AAD00000320,EWS,ST,5,Surat,Gujarat,25.5493,92.0732,50.89,True,2025-09-27 19:11:19.305060
BEN000321,HH000321,Sunita Sharma,44,M,AAD00000321,BPL,ST,4,Mumbai,Maharashtra,30.4638,82.4975,85.04,True,2025-09-17 19:11:19.305060
BEN000322,HH000322,Deepa Reddy,55,F,AAD00000322,BPL,ST,2,Kolkata,West Bengal,30.8139,84.4358,66.0,True,
BEN000323,HH000323,Anil Singh,37,F,AAD00000323,BPL,ST,3,Chennai,Tamil Nadu,30.3866,80.0275,33.4,True,2026-03-29 19:11:19.306042
BEN000324,HH000324,Deepa Kumar,33,M,AAD00000324,BPL,ST,7,Goa,Goa,16.1649,79.5784,51.54,True,
BEN000325,HH000325,Rajesh Sharma,77,F,AAD00000325,EWS,General,8,Chennai,Tamil Nadu,28.4708,80.7148,78.71,True,2025-11-05 19:11:19.306042
BEN000326,HH000326,Rajesh Sharma,59,F,AAD00000326,EWS,ST,10,Mumbai,Maharashtra,32.311,84.2112,10.04,False,
BEN000327,HH000327,Vikram Reddy,40,F,AAD00000327,EWS,SC,7,Mumbai,Maharashtra,31.0549,93.9952,11.22,True,
BEN000328,HH000328,Vikram Singh,74,F,AAD00000328,APL,OBC,5,Kolkata,West Bengal,25.4258,87.6916,38.49,False,2026-02-24 19:11:19.306042
BEN000329,HH000329,Anita Reddy,60,M,AAD00000329,EWS,OBC,10,Chennai,Tamil Nadu,23.4012,84.0796,64.59,True,
BEN000330,HH000330,Priya Sharma,75,F,AAD00000330,BPL,SC,2,Bhopal,Madhya Pradesh,21.6815,76.7473,19.97,True,2025-09-04 19:11:19.306042
BEN000331,HH000331,Anita Kumar,48,F,AAD00000331,EWS,General,10,Lucknow,Uttar Pradesh,15.0474,93.1706,81.57,True,2026-02-19 19:11:19.306042
BEN000332,HH000332,Deepa Reddy,64,F,AAD00000332,BPL,SC,4,Ahmedabad,Gujarat,13.7356,94.2877,84.0,True,
BEN000333,HH000333,Sunita Sharma,38,M,AAD00000333,EWS,General,2,Surat,Gujarat,15.8621,94.2436,8.5,True,
BEN000334,HH000334,Anil Patel,47,F,AAD00000334,EWS,SC,2,Hyderabad,Telangana,31.0137,72.2626,66.53,True,2025-08-05 19:11:19.306042
BEN000335,HH000335,Vikram Singh,73,F,AAD00000335,BPL,OBC,2,Mumbai,Maharashtra,23.4893,73.6943,55.89,True,2026-05-12 19:11:19.306042
BEN000336,HH000336,Anita Verma,72,M,AAD00000336,APL,General,7,Bengaluru,Karnataka,32.1169,70.8088,21.13,True,
BEN000337,HH000337,Sunita Reddy,26,M,AAD00000337,BPL,OBC,5,Bengaluru,Karnataka,26.1985,85.2021,15.25,True,
BEN000338,HH000338,Deepa Reddy,80,M,AAD00000338,APL,ST,7,Chandigarh,Chandigarh,12.342,75.2471,59.26,True,2025-12-20 19:11:19.306042
BEN000339,HH000339,Kumar Verma,65,M,AAD00000339,BPL,SC,9,Goa,Goa,33.7035,83.8019,61.95,True,
BEN000340,HH000340,Sunita Sharma,57,F,AAD00000340,APL,General,7,Lucknow,Uttar Pradesh,29.2964,75.9589,51.4,True,
BEN000341,HH000341,Priya Reddy,22,M,AAD00000341,EWS,SC,8,Ahmedabad,Gujarat,24.998,86.6185,52.43,False,
BEN000342,HH000342,Anil Singh,67,M,AAD00000342,BPL,ST,10,Goa,Goa,16.0163,73.4254,54.34,True,2025-09-20 19:11:19.306042
BEN000343,HH000343,Sunita Patel,53,F,AAD00000343,BPL,General,9,Surat,Gujarat,16.1323,71.2437,25.97,False,
BEN000344,HH000344,Kumar Verma,69,F,AAD00000344,EWS,OBC,2,Lucknow,Uttar Pradesh,28.3491,72.3583,40.93,True,2025-10-05 19:11:19.306042
BEN000345,HH000345,Vikram Gupta,61,M,AAD00000345,EWS,OBC,5,Bengaluru,Karnataka,15.4608,73.8581,63.13,True,
BEN000346,HH000346,Rajesh Gupta,38,M,AAD00000346,BPL,SC,10,Ahmedabad,Gujarat,20.6815,92.4132,91.48,True,
BEN000347,HH000347,Anita Khan,24,M,AAD00000347,EWS,ST,5,Chennai,Tamil Nadu,29.6109,87.6143,50.32,True,2025-08-17 19:11:19.306042
BEN000348,HH000348,Vikram Singh,23,M,AAD00000348,EWS,SC,2,Ahmedabad,Gujarat,29.007,90.7923,33.13,True,
BEN000349,HH000349,Kumar Reddy,49,M,AAD00000349,BPL,OBC,7,Chandigarh,Chandigarh,20.0533,77.4836,3.03,True,
BEN000350,HH000350,Deepa Khan,34,F,AAD00000350,APL,SC,9,Jaipur,Rajasthan,28.5799,72.1934,78.25,True,2026-01-12 19:11:19.306042
BEN000351,HH000351,Deepa Khan,42,M,AAD00000351,BPL,General,9,Bengaluru,Karnataka,34.9851,83.7563,59.97,False,2026-04-27 19:11:19.306042
BEN000352,HH000352,Deepa Kumar,72,F,AAD00000352,APL,OBC,4,Lucknow,Uttar Pradesh,22.8261,76.2563,58.9,True,
BEN000353,HH000353,Priya Singh,38,M,AAD00000353,APL,General,8,Chandigarh,Chandigarh,30.749,86.8987,50.0,True,2025-12-11 19:11:19.306042
BEN000354,HH000354,Vikram Verma,62,F,AAD00000354,EWS,SC,6,Lucknow,Uttar Pradesh,33.7571,88.9375,48.7,True,2025-08-09 19:11:19.306042
BEN000355,HH000355,Sunita Sharma,27,M,AAD00000355,BPL,General,9,Mumbai,Maharashtra,12.2155,91.3832,35.38,True,2025-09-06 19:11:19.306042
BEN000356,HH000356,Anil Kumar,71,M,AAD00000356,EWS,OBC,8,Bhopal,Madhya Pradesh,30.1357,78.4552,21.89,True,2025-12-01 19:11:19.306042
BEN000357,HH000357,Sunita Reddy,38,F,AAD00000357,BPL,OBC,2,Jaipur,Rajasthan,13.5371,69.0581,22.52,True,2025-08-09 19:11:19.306042
BEN000358,HH000358,Rajesh Reddy,40,M,AAD00000358,APL,General,9,Bengaluru,Karnataka,16.9873,80.077,33.75,True,2025-10-12 19:11:19.306042
BEN000359,HH000359,Vikram Reddy,23,M,AAD00000359,APL,OBC,2,Bengaluru,Karnataka,23.3912,70.9409,47.22,True,
BEN000360,HH000360,Anil Khan,18,M,AAD00000360,APL,SC,4,Jaipur,Rajasthan,16.2833,73.0573,51.29,True,2026-06-19 19:11:19.306042
BEN000361,HH000361,Sunita Gupta,78,M,AAD00000361,APL,OBC,5,Chandigarh,Chandigarh,28.7773,70.296,1.43,True,2026-02-28 19:11:19.306042
BEN000362,HH000362,Rajesh Kumar,75,F,AAD00000362,APL,OBC,8,Chennai,Tamil Nadu,31.4829,69.983,27.5,False,
