household_id,name,district,status,matched_beneficiary,confidence,action,recommendation,priority_score,eligibility_details,timestamp,priority_rank,global_priority_rank
HH000303,Kumar Patel,Surat,already_enrolled,BEN000303,100.0,none,,,,,,
HH000306,Kumar Khan,Surat,already_enrolled,BEN000306,100.0,none,,,,,,
HH000320,Rajesh Verma,Surat,already_enrolled,BEN000320,100.0,none,,,,,,
HH000333,Sunita Sharma,Surat,already_enrolled,BEN000333,100.0,none,,,,,,
HH000343,Sunita Patel,Surat,already_enrolled,BEN003849,93.0909090909091,none,,,,,,
HH000363,Priya Patel,Surat,already_enrolled,BEN000363,100.0,none,,,,,,
HH000365,Vikram Patel,Surat,already_enrolled,BEN000365,100.0,none,,,,,,
HH000384,Sunita Reddy,Surat,already_enrolled,BEN000384,100.0,none,,,,,,
HH000389,Kumar Reddy,Surat,already_enrolled,BEN000389,100.0,none,,,,,,
HH000410,Deepa Reddy,Surat,already_enrolled,BEN000133,93.0909090909091,none,,,,,,
HH000423,Anita Verma,Surat,already_enrolled,BEN000845,93.0909090909091,none,,,,,,
HH000427,Kumar Singh,Surat,already_enrolled,BEN000427,100.0,none,,,,,,
HH000466,Kumar Singh,Surat,already_enrolled,BEN000466,100.0,none,,,,,,
HH000504,Anil Singh,Surat,already_enrolled,BEN001030,89.45454545454545,none,,,,,,
HH000506,Deepa Verma,Surat,already_enrolled,BEN000506,100.0,none,,,,,,
HH000544,Vikram Reddy,Surat,already_enrolled,BEN000544,100.0,none,,,,,,
HH000592,Vikram Gupta,Surat,already_enrolled,BEN000592,100.0,none,,,,,,
HH000601,Rajesh Sharma,Surat,already_enrolled,BEN000601,100.0,none,,,,,,
HH000608,Vikram Sharma,Surat,already_enrolled,BEN002403,93.0909090909091,none,,,,,,
HH000620,Rajesh Gupta,Surat,already_enrolled,BEN000620,100.0,none,,,,,,
HH000649,Kumar Reddy,Surat,already_enrolled,BEN000389,96.72727272727273,none,,,,,,
HH000654,Sunita Verma,Surat,already_enrolled,BEN002619,93.0909090909091,none,,,,,,
HH000668,Priya Khan,Surat,already_enrolled,BEN000668,100.0,none,,,,,,
HH000672,Vikram Verma,Surat,already_enrolled,BEN000672,100.0,none,,,,,,
HH000694,Anil Verma,Surat,already_enrolled,BEN000694,100.0,none,,,,,,
HH000697,Anita Gupta,Surat,already_enrolled,BEN000697,100.0,none,,,,,,
HH000718,Anil Kumar,Surat,already_enrolled,BEN000718,100.0,none,,,,,,
HH000726,Priya Patel,Surat,already_enrolled,BEN000726,100.0,none,,,,,,
HH000727,Deepa Reddy,Surat,already_enrolled,BEN000727,100.0,none,,,,,,
HH000735,Priya Singh,Surat,already_enrolled,BEN000735,100.0,none,,,,,,
HH000745,Vikram Verma,Surat,already_enrolled,BEN000672,93.0909090909091,none,,,,,,
HH000747,Priya Verma,Surat,already_enrolled,BEN000747,100.0,none,,,,,,
HH000765,Deepa Singh,Surat,already_enrolled,BEN001070,89.45454545454545,none,,,,,,
HH000767,Sunita Gupta,Surat,already_enrolled,BEN000767,100.0,none,,,,,,
HH000809,Sunita Khan,Surat,already_enrolled,BEN000809,100.0,none,,,,,,
HH000830,Vikram Kumar,Surat,already_enrolled,BEN000830,100.0,none,,,,,,
HH000845,Anita Verma,Surat,already_enrolled,BEN000845,100.0,none,,,,,,
HH000850,Vikram Gupta,Surat,already_enrolled,BEN000850,100.0,none,,,,,,
HH000851,Vikram Khan,Surat,already_enrolled,BEN000851,100.0,none,,,,,,
HH000854,Vikram Patel,Surat,already_enrolled,BEN000854,100.0,none,,,,,,
HH000857,Kumar Patel,Surat,already_enrolled,BEN000857,100.0,none,,,,,,
HH000869,Kumar Khan,Surat,already_enrolled,BEN000869,100.0,none,,,,,,
HH000879,Anil Sharma,Surat,already_enrolled,BEN000879,100.0,none,,,,,,
HH000892,Anil Reddy,Surat,already_enrolled,BEN000210,93.0909090909091,none,,,,,,
HH000910,Anita Kumar,Surat,already_enrolled,BEN000910,100.0,none,,,,,,
HH000911,Kumar Kumar,Surat,already_enrolled,BEN000911,100.0,none,,,,,,
HH000912,Anil Khan,Surat,already_enrolled,BEN000912,100.0,none,,,,,,
HH000926,Anil Kumar,Surat,already_enrolled,BEN000926,100.0,none,,,,,,
HH000949,Sunita Singh,Surat,already_enrolled,BEN000949,100.0,none,,,,,,
HH000971,Sunita Singh,Surat,already_enrolled,BEN000971,100.0,none,,,,,,
HH000975,Rajesh Reddy,Surat,already_enrolled,BEN000975,100.0,none,,,,,,
HH000978,Anita Gupta,Surat,already_enrolled,BEN000978,100.0,none,,,,,,
HH000983,Anil Sharma,Surat,already_enrolled,BEN000983,100.0,none,,,,,,
HH000993,Anil Patel,Surat,already_enrolled,BEN003952,93.0909090909091,none,,,,,,
HH000994,Vikram Patel,Surat,already_enrolled,BEN000994,100.0,none,,,,,,
HH001007,Rajesh Sharma,Surat,already_enrolled,BEN000601,93.0909090909091,none,,,,,,
HH001012,Deepa Verma,Surat,already_enrolled,BEN001012,100.0,none,,,,,,
HH001030,Anil Singh,Surat,already_enrolled,BEN001030,100.0,none,,,,,,
HH001040,Priya Kumar,Surat,already_enrolled,BEN001040,100.0,none,,,,,,
HH001043,Rajesh Kumar,Surat,already_enrolled,BEN001177,93.0909090909091,none,,,,,,
HH001067,Sunita Patel,Surat,already_enrolled,BEN001067,100.0,none,,,,,,
HH001069,Priya Reddy,Surat,already_enrolled,BEN001069,100.0,none,,,,,,
HH001070,Deepa Singh,Surat,already_enrolled,BEN001070,100.0,none,,,,,,
HH001077,Anita Reddy,Surat,already_enrolled,BEN001077,100.0,none,,,,,,
HH001080,Anita Sharma,Surat,already_enrolled,BEN001080,100.0,none,,,,,,
HH001084,Anil Singh,Surat,already_enrolled,BEN001030,96.72727272727273,none,,,,,,
HH001107,Sunita Singh,Surat,already_enrolled,BEN001107,100.0,none,,,,,,
HH001131,Sunita Patel,Surat,already_enrolled,BEN001131,100.0,none,,,,,,
HH001144,Deepa Gupta,Surat,already_enrolled,BEN001144,100.0,none,,,,,,
HH001153,Sunita Sharma,Surat,already_enrolled,BEN001153,100.0,none,,,,,,
HH001177,Rajesh Kumar,Surat,already_enrolled,BEN001177,100.0,none,,,,,,
HH001212,Rajesh Reddy,Surat,already_enrolled,BEN001212,100.0,none,,,,,,
HH001213,Sunita Verma,Surat,already_enrolled,BEN001213,100.0,none,,,,,,
HH001235,Vikram Verma,Surat,already_enrolled,BEN001235,100.0,none,,,,,,
HH001251,Sunita Gupta,Surat,already_enrolled,BEN001251,100.0,none,,,,,,
HH001270,Sunita Singh,Surat,already_enrolled,BEN001270,100.0,none,,,,,,
HH001303,Deepa Sharma,Surat,already_enrolled,BEN003383,96.72727272727273,none,,,,,,
HH001335,Anita Singh,Surat,already_enrolled,BEN001335,100.0,none,,,,,,
HH001338,Deepa Verma,Surat,already_enrolled,BEN001338,100.0,none,,,,,,
HH001339,Anita Reddy,Surat,already_enrolled,BEN001339,100.0,none,,,,,,
HH001365,Anita Reddy,Surat,already_enrolled,BEN001365,100.0,none,,,,,,
HH001381,Kumar Patel,Surat,already_enrolled,BEN001381,100.0,none,,,,,,
HH001419,Rajesh Reddy,Surat,already_enrolled,BEN001419,100.0,none,,,,,,
HH001427,Kumar Reddy,Surat,already_enrolled,BEN001427,100.0,none,,,,,,
HH001450,Vikram Singh,Surat,already_enrolled,BEN001450,100.0,none,,,,,,
HH001453,Rajesh Verma,Surat,already_enrolled,BEN001453,100.0,none,,,,,,
HH001458,Priya Sharma,Surat,already_enrolled,BEN001756,96.72727272727273,none,,,,,,
HH001488,Priya Khan,Surat,already_enrolled,BEN001488,100.0,none,,,,,,
HH001494,Priya Singh,Surat,already_enrolled,BEN001494,100.0,none,,,,,,
HH001512,Vikram Singh,Surat,already_enrolled,BEN001512,100.0,none,,,,,,
HH001514,Anil Khan,Surat,already_enrolled,BEN001514,100.0,none,,,,,,
HH001523,Deepa Patel,Surat,already_enrolled,BEN001523,100.0,none,,,,,,
HH001531,Rajesh Gupta,Surat,already_enrolled,BEN001531,100.0,none,,,,,,
HH001532,Rajesh Singh,Surat,already_enrolled,BEN001697,93.0909090909091,none,,,,,,
HH001533,Anita Kumar,Surat,already_enrolled,BEN001722,93.0909090909091,none,,,,,,
HH001535,Sunita Sharma,Surat,already_enrolled,BEN000333,93.0909090909091,none,,,,,,
HH001542,Rajesh Kumar,Surat,already_enrolled,BEN001177,93.0909090909091,none,,,,,,
HH001550,Priya Gupta,Surat,already_enrolled,BEN001550,100.0,none,,,,,,
HH001562,Sunita Singh,Surat,already_enrolled,BEN001562,100.0,none,,,,,,
HH001583,Vikram Khan,Surat,already_enrolled,BEN001583,100.0,none,,,,,,
HH001591,Sunita Khan,Surat,already_enrolled,BEN001591,100.0,none,,,,,,
HH001614,Vikram Gupta,Surat,already_enrolled,BEN001614,100.0,none,,,,,,
HH001636,Anil Reddy,Surat,already_enrolled,BEN001636,100.0,none,,,,,,
HH001649,Kumar Gupta,Surat,already_enrolled,BEN001778,93.0909090909091,none,,,,,,
HH001650,Vikram Gupta,Surat,already_enrolled,BEN000850,96.72727272727273,none,,,,,,
HH001654,Sunita Khan,Surat,already_enrolled,BEN001654,100.0,none,,,,,,
HH001656,Deepa Singh,Surat,already_enrolled,BEN001656,100.0,none,,,,,,
HH001666,Vikram Verma,Surat,already_enrolled,BEN000672,93.0909090909091,none,,,,,,
HH001667,Deepa Sharma,Surat,already_enrolled,BEN001667,100.0,none,,,,,,
HH001671,Kumar Kumar,Surat,already_enrolled,BEN001671,100.0,none,,,,,,
HH001697,Rajesh Singh,Surat,already_enrolled,BEN001697,100.0,none,,,,,,
HH001701,Sunita Singh,Surat,already_enrolled,BEN001701,100.0,none,,,,,,
HH001708,Sunita Patel,Surat,already_enrolled,BEN001708,100.0,none,,,,,,
HH001722,Anita Kumar,Surat,already_enrolled,BEN001722,100.0,none,,,,,,
HH001723,Sunita Verma,Surat,already_enrolled,BEN001723,100.0,none,,,,,,
HH001736,Anil Sharma,Surat,already_enrolled,BEN001736,100.0,none,,,,,,
HH001746,Vikram Gupta,Surat,already_enrolled,BEN001614,93.0909090909091,none,,,,,,
HH001756,Priya Sharma,Surat,already_enrolled,BEN001756,100.0,none,,,,,,
HH001778,Kumar Gupta,Surat,already_enrolled,BEN001778,100.0,none,,,,,,
HH001796,Vikram Reddy,Surat,already_enrolled,BEN001796,100.0,none,,,,,,
HH001800,Sunita Kumar,Surat,already_enrolled,BEN001800,100.0,none,,,,,,
HH001804,Vikram Kumar,Surat,already_enrolled,BEN001804,100.0,none,,,,,,
HH001828,Vikram Kumar,Surat,already_enrolled,BEN001828,100.0,none,,,,,,
HH001852,Anil Sharma,Surat,already_enrolled,BEN001852,100.0,none,,,,,,
HH001860,Anil Khan,Surat,already_enrolled,BEN001514,93.0909090909091,none,,,,,,
HH001896,Anil Kumar,Surat,already_enrolled,BEN001896,100.0,none,,,,,,
HH001911,Rajesh Kumar,Surat,already_enrolled,BEN001911,100.0,none,,,,,,
HH001926,Kumar Singh,Surat,already_enrolled,BEN001926,100.0,none,,,,,,
HH001927,Sunita Reddy,Surat,already_enrolled,BEN001927,100.0,none,,,,,,
HH001954,Anita Khan,Surat,already_enrolled,BEN001954,100.0,none,,,,,,
HH001963,Anil Verma,Surat,already_enrolled,BEN002994,93.0909090909091,none,,,,,,
HH001968,Deepa Kumar,Surat,already_enrolled,BEN001968,100.0,none,,,,,,
HH001969,Vikram Verma,Surat,already_enrolled,BEN001235,93.0909090909091,none,,,,,,
HH001992,Priya Gupta,Surat,already_enrolled,BEN001992,100.0,none,,,,,,
HH002009,Anita Sharma,Surat,already_enrolled,BEN002009,100.0,none,,,,,,
HH002023,Deepa Kumar,Surat,already_enrolled,BEN002023,100.0,none,,,,,,
HH002035,Sunita Verma,Surat,already_enrolled,BEN002035,100.0,none,,,,,,
HH002036,Priya Singh,Surat,already_enrolled,BEN002036,100.0,none,,,,,,
HH002038,Vikram Reddy,Surat,already_enrolled,BEN002038,100.0,none,,,,,,
HH002052,Anita Sharma,Surat,already_enrolled,BEN002052,100.0,none,,,,,,
HH002063,Anil Gupta,Surat,already_enrolled,BEN002063,100.0,none,,,,,,
HH002073,Vikram Gupta,Surat,already_enrolled,BEN002073,100.0,none,,,,,,
HH002088,Priya Verma,Surat,already_enrolled,BEN002764,93.0909090909091,none,,,,,,
HH002089,Kumar Patel,Surat,already_enrolled,BEN002089,100.0,none,,,,,,
HH002116,Anil Singh,Surat,already_enrolled,BEN002116,100.0,none,,,,,,
HH002129,Anil Sharma,Surat,already_enrolled,BEN002129,100.0,none,,,,,,
HH002143,Vikram Sharma,Surat,already_enrolled,BEN002143,100.0,none,,,,,,
HH002165,Kumar Khan,Surat,already_enrolled,BEN002165,100.0,none,,,,,,
HH002198,Deepa Sharma,Surat,already_enrolled,BEN002198,100.0,none,,,,,,
HH002202,Vikram Gupta,Surat,already_enrolled,BEN002202,100.0,none,,,,,,
HH002214,Deepa Reddy,Surat,already_enrolled,BEN002214,100.0,none,,,,,,
HH002226,Deepa Gupta,Surat,already_enrolled,BEN002288,96.72727272727273,none,,,,,,
HH002254,Anita Kumar,Surat,already_enrolled,BEN002254,100.0,none,,,,,,
HH002260,Anil Patel,Surat,already_enrolled,BEN002260,100.0,none,,,,,,
HH002261,Vikram Khan,Surat,already_enrolled,BEN002261,100.0,none,,,,,,
HH002271,Kumar Khan,Surat,already_enrolled,BEN002271,100.0,none,,,,,,
HH002279,Vikram Patel,Surat,already_enrolled,BEN002279,100.0,none,,,,,,
HH002284,Kumar Sharma,Surat,already_enrolled,BEN002284,100.0,none,,,,,,
HH002288,Deepa Gupta,Surat,already_enrolled,BEN002288,100.0,none,,,,,,
HH002299,Sunita Reddy,Surat,already_enrolled,BEN002299,100.0,none,,,,,,
HH002301,Priya Gupta,Surat,already_enrolled,BEN002301,100.0,none,,,,,,
HH002327,Kumar Patel,Surat,already_enrolled,BEN002327,100.0,none,,,,,,
HH002348,Deepa Singh,Surat,already_enrolled,BEN002348,100.0,none,,,,,,
HH002366,Kumar Singh,Surat,already_enrolled,BEN002366,100.0,none,,,,,,
HH002387,Anil Kumar,Surat,already_enrolled,BEN002387,100.0,none,,,,,,
HH002389,Rajesh Reddy,Surat,already_enrolled,BEN002389,100.0,none,,,,,,
HH002403,Vikram Sharma,Surat,already_enrolled,BEN002403,100.0,none,,,,,,
HH002410,Anil Khan,Surat,already_enrolled,BEN004610,96.72727272727273,none,,,,,,
HH002413,Vikram Sharma,Surat,already_enrolled,BEN002403,100.0,none,,,,,,
HH002429,Kumar Patel,Surat,already_enrolled,BEN002429,100.0,none,,,,,,
HH002440,Sunita Singh,Surat,already_enrolled,BEN002440,100.0,none,,,,,,
HH002448,Kumar Kumar,Surat,already_enrolled,BEN002448,100.0,none,,,,,,
HH002466,Rajesh Gupta,Surat,already_enrolled,BEN002466,100.0,none,,,,,,
HH002489,Kumar Khan,Surat,already_enrolled,BEN002489,100.0,none,,,,,,
HH002508,Deepa Reddy,Surat,already_enrolled,BEN002214,93.0909090909091,none,,,,,,
HH002511,Anita Gupta,Surat,already_enrolled,BEN002511,100.0,none,,,,,,
HH002519,Priya Khan,Surat,already_enrolled,BEN002519,100.0,none,,,,,,
HH002546,Sunita Kumar,Surat,already_enrolled,BEN000086,93.0909090909091,none,,,,,,
HH002556,Deepa Singh,Surat,already_enrolled,BEN002556,100.0,none,,,,,,
HH002565,Sunita Singh,Surat,already_enrolled,BEN002565,100.0,none,,,,,,
HH002566,Priya Reddy,Surat,already_enrolled,BEN002566,100.0,none,,,,,,
HH002567,Rajesh Singh,Surat,already_enrolled,BEN002567,100.0,none,,,,,,
HH002571,Rajesh Patel,Surat,already_enrolled,BEN002571,100.0,none,,,,,,
HH002589,Kumar Kumar,Surat,already_enrolled,BEN002589,100.0,none,,,,,,
HH002591,Sunita Verma,Surat,already_enrolled,BEN002591,100.0,none,,,,,,
HH002619,Sunita Verma,Surat,already_enrolled,BEN002619,100.0,none,,,,,,
HH002640,Vikram Verma,Surat,already_enrolled,BEN002640,100.0,none,,,,,,
HH002641,Rajesh Reddy,Surat,already_enrolled,BEN002641,100.0,none,,,,,,
HH002647,Kumar Khan,Surat,already_enrolled,BEN002647,100.0,none,,,,,,
HH002662,Anil Khan,Surat,already_enrolled,BEN002662,100.0,none,,,,,,
HH002672,Sunita Patel,Surat,already_enrolled,BEN002672,100.0,none,,,,,,
HH002677,Kumar Reddy,Surat,already_enrolled,BEN002677,100.0,none,,,,,,
HH002686,Anil Verma,Surat,already_enrolled,BEN002686,100.0,none,,,,,,
HH002695,Rajesh Khan,Surat,already_enrolled,BEN002836,93.0909090909091,none,,,,,,
HH002721,Anil Gupta,Surat,already_enrolled,BEN002721,100.0,none,,,,,,
HH002737,Anita Sharma,Surat,already_enrolled,BEN002737,100.0,none,,,,,,
HH002739,Vikram Verma,Surat,already_enrolled,BEN002739,100.0,none,,,,,,
HH002750,Anita Singh,Surat,already_enrolled,BEN002750,100.0,none,,,,,,
HH002751,Anita Khan,Surat,already_enrolled,BEN002751,100.0,none,,,,,,
HH002764,Priya Verma,Surat,already_enrolled,BEN002764,100.0,none,,,,,,
HH002787,Sunita Kumar,Surat,already_enrolled,BEN002787,100.0,none,,,,,,
HH002826,Sunita Patel,Surat,already_enrolled,BEN002826,100.0,none,,,,,,
HH002827,Sunita Sharma,Surat,already_enrolled,BEN002827,100.0,none,,,,,,
HH002836,Rajesh Khan,Surat,already_enrolled,BEN002836,100.0,none,,,,,,
HH002839,Sunita Reddy,Surat,already_enrolled,BEN002839,100.0,none,,,,,,
HH002849,Priya Kumar,Surat,already_enrolled,BEN002849,100.0,none,,,,,,
HH002852,Vikram Reddy,Surat,already_enrolled,BEN002852,100.0,none,,,,,,
HH002862,Sunita Singh,Surat,already_enrolled,BEN002862,100.0,none,,,,,,
HH002872,Rajesh Khan,Surat,already_enrolled,BEN002872,100.0,none,,,,,,
HH002874,Sunita Verma,Surat,already_enrolled,BEN002874,100.0,none,,,,,,
HH002905,Sunita Gupta,Surat,already_enrolled,BEN002905,100.0,none,,,,,,
HH002935,Deepa Verma,Surat,already_enrolled,BEN002935,100.0,none,,,,,,
HH002962,Sunita Gupta,Surat,already_enrolled,BEN002962,100.0,none,,,,,,
HH002994,Anil Verma,Surat,already_enrolled,BEN002994,100.0,none,,,,,,
HH003015,Anita Verma,Surat,already_enrolled,BEN003015,100.0,none,,,,,,
HH003046,Anita Kumar,Surat,already_enrolled,BEN003046,100.0,none,,,,,,
HH003052,Kumar Patel,Surat,already_enrolled,BEN003052,100.0,none,,,,,,
HH003053,Vikram Gupta,Surat,already_enrolled,BEN003053,100.0,none,,,,,,
HH003068,Anil Patel,Surat,already_enrolled,BEN003068,100.0,none,,,,,,
HH003069,Deepa Kumar,Surat,already_enrolled,BEN003069,100.0,none,,,,,,
HH003094,Anil Gupta,Surat,already_enrolled,BEN003094,100.0,none,,,,,,
HH003096,Rajesh Sharma,Surat,already_enrolled,BEN004795,93.0909090909091,none,,,,,,
HH003141,Rajesh Reddy,Surat,already_enrolled,BEN003141,100.0,none,,,,,,
HH003146,Sunita Verma,Surat,already_enrolled,BEN003146,100.0,none,,,,,,
HH003153,Rajesh Kumar,Surat,already_enrolled,BEN001177,93.0909090909091,none,,,,,,
HH003176,Rajesh Singh,Surat,already_enrolled,BEN003176,100.0,none,,,,,,
HH003188,Priya Patel,Surat,already_enrolled,BEN003188,100.0,none,,,,,,
HH003201,Vikram Gupta,Surat,already_enrolled,BEN003201,100.0,none,,,,,,
HH003206,Vikram Patel,Surat,already_enrolled,BEN003206,100.0,none,,,,,,
HH003214,Deepa Verma,Surat,already_enrolled,BEN003214,100.0,none,,,,,,
HH003218,Rajesh Reddy,Surat,already_enrolled,BEN003218,100.0,none,,,,,,
HH003221,Deepa Reddy,Surat,already_enrolled,BEN003221,100.0,none,,,,,,
HH003222,Vikram Singh,Surat,already_enrolled,BEN003792,96.72727272727273,none,,,,,,
HH003229,Rajesh Gupta,Surat,already_enrolled,BEN003229,100.0,none,,,,,,
HH003264,Vikram Verma,Surat,already_enrolled,BEN003264,100.0,none,,,,,,
HH003269,Anita Reddy,Surat,already_enrolled,BEN001339,93.0909090909091,none,,,,,,
HH003290,Rajesh Singh,Surat,already_enrolled,BEN003290,100.0,none,,,,,,
HH003296,Rajesh Kumar,Surat,already_enrolled,BEN003296,100.0,none,,,,,,
HH003298,Vikram Khan,Surat,already_enrolled,BEN003298,100.0,none,,,,,,
HH003299,Priya Verma,Surat,already_enrolled,BEN003299,100.0,none,,,,,,
HH003305,Anil Verma,Surat,already_enrolled,BEN003305,100.0,none,,,,,,
HH003324,Anita Patel,Surat,already_enrolled,BEN003324,100.0,none,,,,,,
HH003326,Anita Patel,Surat,already_enrolled,BEN003324,100.0,none,,,,,,
HH003349,Rajesh Kumar,Surat,already_enrolled,BEN003349,100.0,none,,,,,,
HH003352,Rajesh Gupta,Surat,already_enrolled,BEN004355,96.72727272727273,none,,,,,,
HH003353,Vikram Verma,Surat,already_enrolled,BEN003353,100.0,none,,,,,,
HH003355,Kumar Patel,Surat,already_enrolled,BEN003355,100.0,none,,,,,,
HH003379,Anil Patel,Surat,already_enrolled,BEN003068,93.0909090909091,none,,,,,,
HH003383,Deepa Sharma,Surat,already_enrolled,BEN003383,100.0,none,,,,,,
HH003396,Anil Kumar,Surat,already_enrolled,BEN003396,100.0,none,,,,,,
HH003398,Priya Patel,Surat,already_enrolled,BEN003398,100.0,none,,,,,,
HH003401,Rajesh Reddy,Surat,already_enrolled,BEN003401,100.0,none,,,,,,
HH003454,Sunita Sharma,Surat,already_enrolled,BEN003454,100.0,none,,,,,,
HH003458,Anil Patel,Surat,already_enrolled,BEN003458,100.0,none,,,,,,
HH003476,Priya Khan,Surat,already_enrolled,BEN003476,100.0,none,,,,,,
HH003484,Deepa Verma,Surat,already_enrolled,BEN003484,100.0,none,,,,,,
HH003521,Priya Sharma,Surat,already_enrolled,BEN003521,100.0,none,,,,,,
HH003527,Anita Reddy,Surat,already_enrolled,BEN003527,100.0,none,,,,,,
HH003566,Rajesh Gupta,Surat,already_enrolled,BEN003566,100.0,none,,,,,,
HH003597,Kumar Gupta,Surat,already_enrolled,BEN003597,100.0,none,,,,,,
HH003642,Rajesh Khan,Surat,already_enrolled,BEN003642,100.0,none,,,,,,
HH003648,Priya Singh,Surat,already_enrolled,BEN003648,100.0,none,,,,,,
HH003666,Kumar Verma,Surat,already_enrolled,BEN003666,100.0,none,,,,,,
HH003687,Vikram Gupta,Surat,already_enrolled,BEN003687,100.0,none,,,,,,
HH003695,Rajesh Kumar,Surat,already_enrolled,BEN003695,100.0,none,,,,,,
HH003702,Anil Patel,Surat,already_enrolled,BEN003702,100.0,none,,,,,,
HH003718,Anita Kumar,Surat,already_enrolled,BEN003718,100.0,none,,,,,,
HH003729,Vikram Verma,Surat,already_enrolled,BEN003729,100.0,none,,,,,,
HH003743,Anil Kumar,Surat,already_enrolled,BEN003743,100.0,none,,,,,,
HH003751,Kumar Khan,Surat,already_enrolled,BEN003751,100.0,none,,,,,,
HH003753,Sunita Kumar,Surat,already_enrolled,BEN003753,100.0,none,,,,,,
HH003792,Vikram Singh,Surat,already_enrolled,BEN003792,100.0,none,,,,,,
HH003793,Anita Singh,Surat,already_enrolled,BEN003793,100.0,none,,,,,,
HH003814,Sunita Singh,Surat,already_enrolled,BEN003814,100.0,none,,,,,,
HH003849,Sunita Patel,Surat,already_enrolled,BEN003849,100.0,none,,,,,,
HH003863,Rajesh Verma,Surat,already_enrolled,BEN003863,100.0,none,,,,,,
HH003871,Deepa Singh,Surat,already_enrolled,BEN003871,100.0,none,,,,,,
HH003875,Anita Singh,Surat,already_enrolled,BEN003875,100.0,none,,,,,,
HH003877,Rajesh Verma,Surat,already_enrolled,BEN003877,100.0,none,,,,,,
HH003889,Anil Gupta,Surat,already_enrolled,BEN003889,100.0,none,,,,,,
HH003914,Deepa Patel,Surat,already_enrolled,BEN003914,100.0,none,,,,,,
HH003917,Rajesh Khan,Surat,already_enrolled,BEN003917,100.0,none,,,,,,
HH003952,Anil Patel,Surat,already_enrolled,BEN003952,100.0,none,,,,,,
HH003973,Sunita Reddy,Surat,already_enrolled,BEN003973,100.0,none,,,,,,
HH003983,Deepa Verma,Surat,already_enrolled,BEN003484,96.72727272727273,none,,,,,,
HH003990,Sunita Reddy,Surat,already_enrolled,BEN003973,96.72727272727273,none,,,,,,
HH003997,Kumar Gupta,Surat,already_enrolled,BEN003597,100.0,none,,,,,,
HH004009,Priya Verma,Surat,already_enrolled,BEN004009,100.0,none,,,,,,
HH004030,Priya Gupta,Surat,already_enrolled,BEN004067,96.72727272727273,none,,,,,,
HH004049,Rajesh Khan,Surat,already_enrolled,BEN004049,100.0,none,,,,,,
HH004066,Vikram Sharma,Surat,already_enrolled,BEN004066,100.0,none,,,,,,
HH004067,Priya Gupta,Surat,already_enrolled,BEN004067,100.0,none,,,,,,
HH004070,Kumar Gupta,Surat,already_enrolled,BEN004070,100.0,none,,,,,,
HH004075,Deepa Verma,Surat,already_enrolled,BEN004075,100.0,none,,,,,,
HH004080,Deepa Reddy,Surat,already_enrolled,BEN004080,100.0,none,,,,,,
HH004092,Anita Gupta,Surat,already_enrolled,BEN000697,93.0909090909091,none,,,,,,
HH004110,Kumar Verma,Surat,already_enrolled,BEN003666,89.45454545454545,none,,,,,,
HH004136,Anita Reddy,Surat,already_enrolled,BEN004136,100.0,none,,,,,,
HH004165,Rajesh Khan,Surat,already_enrolled,BEN004165,100.0,none,,,,,,
HH004169,Rajesh Reddy,Surat,already_enrolled,BEN004169,100.0,none,,,,,,
HH004172,Kumar Kumar,Surat,already_enrolled,BEN004172,100.0,none,,,,,,
HH004200,Anita Gupta,Surat,already_enrolled,BEN004200,100.0,none,,,,,,
